,frequency,index,word
1026,-11.861918,1026,trap
1027,-6.38128,1027,wetsuit
1028,-10.475624,1028,picket
1029,-8.566082,1029,tunnel
1030,-7.949896,1030,functional
1031,-6.9419374,1031,jet
1032,-9.222861,1032,prop
1033,-6.9274445,1033,nighttime
1034,-6.4502726,1034,station
1035,-7.18909,1035,mug
1036,-10.2524805,1036,panel
1037,-6.680135,1037,gas
1038,-11.861918,1038,toy-sized
1039,-7.0256367,1039,cap
1040,-7.8014755,1040,uphill
1041,-7.18909,1041,downhill
1042,-8.460721,1042,east
1043,-8.494623,1043,west
1044,-8.566082,1044,south
1045,-11.168772,1045,northbound
1046,-11.168772,1046,interactive
1047,-7.207958,1047,grown
1048,-9.782477,1048,dawn
1049,-8.866186,1049,dusk
1050,-10.763307,1050,joy
1051,-9.559334,1051,handlebars
1052,-8.866186,1052,insect
1053,-9.222861,1053,government
1054,-6.674533,1054,bottles
1055,-6.131819,1055,fridge
1056,-8.643043,1056,overhead
1057,-9.559334,1057,came
1058,-7.990718,1058,while
1059,-8.494623,1059,foliage
1060,-9.664694,1060,overgrown
1061,-10.763307,1061,bicyclists
1062,-5.913884,1062,field
1063,-6.8249664,1063,rocks
1064,-10.763307,1064,kosher
1065,-8.055256,1065,majority
1066,-7.8729343,1066,ever
1067,-7.6134233,1067,intersection
1068,-9.08933,1068,starts
1069,-8.817396,1069,tucked
1070,-8.9174795,1070,loading
1071,-7.443078,1071,fingers
1072,-5.003354,1072,pink
1073,-5.7526712,1073,signs
1074,-11.168772,1074,defined
1075,-6.8714867,1075,lamps
1076,-6.8990746,1076,furniture
1077,-5.5304174,1077,children
1078,-7.276951,1078,related
1079,-8.124249,1079,surrounding
1080,-11.168772,1080,flora
1081,-7.431102,1081,come
1082,-8.396183,1082,least
1083,-8.306571,1083,knees
1084,-7.108329,1084,structure
1085,-7.642411,1085,tent
1086,-9.08933,1086,terminal
1087,-6.324585,1087,safe
1088,-10.2524805,1088,lighted
1089,-5.6373606,1089,male
1090,-6.7499313,1090,jersey
1091,-6.5340424,1091,catcher
1092,-8.866186,1092,catchers
1093,-5.9538355,1093,professional
1094,-7.467469,1094,cook
1095,-7.34013,1095,ramp
1096,-7.049734,1096,dishes
1097,-6.0598,1097,counter
1098,-9.916009,1098,described
1099,-9.028706,1099,hang
1100,-8.866186,1100,hung
1101,-9.08933,1101,hairy
1102,-8.148347,1102,stuck
1103,-7.3960104,1103,net
1104,-5.913884,1104,middle
1105,-10.070159,1105,attacked
1106,-7.9700985,1106,pairs
1107,-6.0477886,1107,scissors
1108,-8.365411,1108,stainless
1109,-5.4161987,1109,door
1110,-8.866186,1110,novice
1111,-5.3065624,1111,hydrant
1112,-8.365411,1112,pro
1113,-7.2467985,1113,participating
1114,-10.763307,1114,searching
1115,-8.566082,1115,freezer
1116,-6.5148115,1116,remote
1117,-7.585253,1117,really
1118,-5.867957,1118,need
1119,-5.9538355,1119,bottle
1120,-8.224333,1120,cookies
1121,-6.6044235,1121,computers
1122,-9.782477,1122,god
1123,-9.559334,1123,visit
1124,-9.559334,1124,learn
1125,-6.2784224,1125,anything
1126,-9.916009,1126,strange
1127,-10.475624,1127,airliners
1128,-8.603822,1128,diner
1129,-6.5736513,1129,spoon
1130,-6.7028637,1130,center
1131,-9.153869,1131,greenery
1132,-7.7187843,1132,gaming
1133,-6.538909,1133,system
1134,-6.6524324,1134,alone
1135,-8.365411,1135,sleeve
1136,-8.306571,1136,tide
1137,-7.3960104,1137,scarf
1138,-9.559334,1138,bases
1139,-6.2973986,1139,foreground
1140,-10.475624,1140,units
1141,-10.475624,1141,crime
1142,-9.028706,1142,saucer
1143,-5.7751436,1143,restaurant
1144,-7.8545856,1144,knives
1145,-9.782477,1145,situated
1146,-10.475624,1146,silo
1147,-9.916009,1147,cause
1148,-11.168772,1148,overflow
1149,-5.3136997,1149,women
1150,-6.8120623,1150,talking
1151,-7.1797876,1151,paint
1152,-5.5538206,1152,sleeping
1153,-6.7028637,1153,writing
1154,-8.494623,1154,feeling
1155,-8.224333,1155,enclosed
1156,-6.8990746,1156,much
1157,-5.9647646,1157,get
1158,-9.559334,1158,$
1159,-11.861918,1159,1.25
1160,-11.861918,1160,elm
1161,-5.798134,1161,item
1162,-11.861918,1162,buntings
1163,-8.726424,1163,tusk
1164,-6.9492636,1164,free
1165,-5.583398,1165,sink
1166,-7.6875315,1166,countertop
1167,-7.5578537,1167,cargo
1168,-6.3128424,1168,skier
1169,-5.8855677,1169,each
1170,-6.6524324,1170,pole
1171,-7.431102,1171,protective
1172,-9.916009,1172,walked
1173,-7.672264,1173,tired
1174,-8.148347,1174,indicate
1175,-7.949896,1175,interested
1176,-7.3732824,1176,drive
1177,-7.14342,1177,nearby
1178,-9.464024,1178,silhouette
1179,-7.049734,1179,wooden
1180,-9.296969,1180,barrels
1181,-5.5357695,1181,wine
1182,-11.861918,1182,time-telling
1183,-7.6875315,1183,devices
1184,-7.990718,1184,supposed
1185,-10.475624,1185,effect
1186,-7.0256367,1186,messy
1187,-6.594061,1187,language
1188,-7.8729343,1188,p
1189,-6.558614,1189,wear
1190,-10.763307,1190,pantyhose
1191,-6.6415634,1191,still
1192,-8.055256,1192,shades
1193,-11.861918,1193,brown/tan
1194,-6.0567837,1194,wet
1195,-5.581523,1195,using
1196,-9.222861,1196,lifeguard
1197,-5.6736546,1197,umbrellas
1198,-9.916009,1198,pain
1199,-9.028706,1199,panels
1200,-8.124249,1200,flip
1201,-8.9174795,1201,flops
1202,-6.864706,1202,walk
1203,-8.306571,1203,regular
1204,-8.077729,1204,sized
1205,-7.34013,1205,beside
1206,-8.866186,1206,reflections
1207,-8.770876,1207,highest
1208,-5.7482367,1208,closed
1209,-11.168772,1209,mild
1210,-7.467469,1210,bite
1211,-8.643043,1211,marks
1212,-5.6923084,1212,apple
1213,-7.066128,1213,phones
1214,-7.734784,1214,himself
1215,-11.861918,1215,footsteps
1216,-6.241518,1216,objects
1217,-9.377012,1217,exercise
1218,-10.070159,1218,ladders
1219,-6.5148115,1219,dark
1220,-10.2524805,1220,determined
1221,-11.861918,1221,hugged
1222,-7.407572,1222,sandals
1223,-7.585253,1223,appropriate
1224,-9.782477,1224,boating
1225,-9.664694,1225,focal
1226,-7.8188677,1226,point
1227,-9.028706,1227,club
1228,-11.168772,1228,golfer
1229,-7.2175274,1229,mirrors
1230,-8.396183,1230,seating
1231,-6.2094297,1231,overcast
1232,-7.784381,1232,buttons
1233,-8.866186,1233,buttoned
1234,-9.916009,1234,cheap
1235,-8.077729,1235,alcohol
1236,-7.990718,1236,streets
1237,-8.603822,1237,establishment
1238,-8.817396,1238,commonly
1239,-8.494623,1239,associated
1240,-6.6201715,1240,snowing
1241,-10.070159,1241,heineken
1242,-11.861918,1242,coasters
1243,-9.782477,1243,worms
1244,-9.664694,1244,receiving
1245,-7.8188677,1245,feel
1246,-9.377012,1246,marshmallows
1247,-7.3960104,1247,signal
1248,-7.18909,1248,read
1249,-11.861918,1249,griffin
1250,-8.971547,1250,partaking
1251,-5.456691,1251,walking
1252,-6.6201715,1252,curtains
1253,-7.751045,1253,tire
1254,-7.7675743,1254,chef
1255,-7.14342,1255,bowls
1256,-7.8916273,1256,tasty
1257,-7.108329,1257,environment
1258,-8.494623,1258,seagulls
1259,-7.7030354,1259,found
1260,-5.9430246,1260,something
1261,-9.08933,1261,manicured
1262,-8.494623,1262,suits
1263,-8.529715,1263,beans
1264,-7.7187843,1264,upper
1265,-7.642411,1265,doughnut
1266,-7.3960104,1266,bow
1267,-9.782477,1267,tethered
1268,-9.222861,1268,headlight
1269,-8.335558,1269,hazy
1270,-8.055256,1270,world
1271,-10.475624,1271,eight
1272,-5.7482367,1272,team
1273,-11.168772,1273,refueling
1274,-6.308959,1274,buildings
1275,-10.070159,1275,nude
1276,-10.763307,1276,stalls
1277,-5.7482367,1277,bat
1278,-6.5636015,1278,warm
1279,-9.559334,1279,halves
1280,-7.949896,1280,condiment
1281,-6.241518,1281,hats
1282,-8.529715,1282,jockey
1283,-7.049734,1283,last
1284,-8.494623,1284,text
1285,-8.224333,1285,island
1286,-7.34013,1286,space
1287,-7.4192677,1287,tea
1288,-8.396183,1288,kettle
1289,-8.251,1289,sail
1290,-11.861918,1290,plumber
1291,-6.6634216,1291,gloves
1292,-11.861918,1292,sketches
1293,-8.529715,1293,bin
1294,-8.770876,1294,potato
1295,-8.173039,1295,chips
1296,-5.05509,1296,kite
1297,-7.1169863,1297,know
1298,-7.134531,1298,shadows
1299,-6.691435,1299,skiers
1300,-9.916009,1300,watering
1301,-11.861918,1301,streamlined
1302,-10.475624,1302,warehouse
1303,-11.861918,1303,eyeballs
1304,-8.427932,1304,balding
1305,-10.763307,1305,yelling
1306,-8.726424,1306,tourists
1307,-7.22719,1307,ice
1308,-7.5444307,1308,cream
1309,-7.6278124,1309,jewelry
1310,-6.5243807,1310,ceiling
1311,-10.763307,1311,tattooed
1312,-6.720255,1312,arm
1313,-7.642411,1313,carriage
1314,-7.0177317,1314,driver
1315,-9.153869,1315,variety
1316,-6.8056726,1316,chinese
1317,-7.734784,1317,triangle
1318,-9.377012,1318,dance
1319,-7.8188677,1319,soft
1320,-7.751045,1320,celebration
1321,-8.866186,1321,opening
1322,-10.763307,1322,greyscale
1323,-11.168772,1323,sheer
1324,-9.296969,1324,mouths
1325,-6.609645,1325,live
1326,-10.070159,1326,umpires
1327,-7.407572,1327,leg
1328,-9.08933,1328,extended
1329,-8.971547,1329,porcelain
1330,-9.782477,1330,perfect
1331,-8.971547,1331,vision
1332,-8.817396,1332,sniffing
1333,-7.29757,1333,trunk
1334,-7.6278124,1334,along
1335,-8.866186,1335,snowed
1336,-10.2524805,1336,scenic
1337,-8.427932,1337,route
1338,-5.3561354,1338,used
1339,-7.9700985,1339,print
1340,-8.0332775,1340,burnt
1341,-7.2175274,1341,pepperoni
1342,-7.256748,1342,surfers
1343,-6.97157,1343,sinks
1344,-9.559334,1344,rims
1345,-7.2175274,1345,gold
1346,-9.377012,1346,bumper
1347,-7.12572,1347,bright
1348,-8.603822,1348,contact
1349,-8.603822,1349,lens
1350,-10.763307,1350,solution
1351,-7.751045,1351,opened
1352,-7.329319,1352,toothbrushes
1353,-6.844639,1353,straight
1354,-6.8851852,1354,displayed
1355,-6.385455,1355,not
1356,-5.329585,1356,gray
1357,-6.97157,1357,horns
1358,-10.070159,1358,ducklings
1359,-9.153869,1359,displaying
1360,-6.415181,1360,body
1361,-9.08933,1361,parts
1362,-8.971547,1362,uses
1363,-6.755973,1363,wave
1364,-6.445818,1364,waves
1365,-6.9419374,1365,desert
1366,-8.148347,1366,decoration
1367,-9.028706,1367,rim
1368,-7.479892,1368,job
1369,-7.236946,1369,dominant
1370,-7.5444307,1370,fishing
1371,-8.306571,1371,deck
1372,-5.621643,1372,laying
1373,-8.278399,1373,leaf
1374,-8.306571,1374,bandana
1375,-9.222861,1375,harley
1376,-5.7683487,1376,running
1377,-9.559334,1377,frosted
1378,-7.12572,1378,bicycles
1379,-11.168772,1379,worship
1380,-7.479892,1380,lettuce
1381,-7.236946,1381,faces
1382,-6.5340424,1382,pitcher
1383,-7.8014755,1383,taxi
1384,-9.464024,1384,cabs
1385,-4.5217323,1385,brown
1386,-6.393859,1386,thing
1387,-8.643043,1387,strip
1388,-10.070159,1388,fridges
1389,-7.4924707,1389,plugged
1390,-6.9131584,1390,holiday
1391,-10.2524805,1391,deeper
1392,-9.464024,1392,six
1393,-6.8380384,1393,cross
1394,-6.714424,1394,alive
1395,-8.643043,1395,cord
1396,-6.9346647,1396,tan
1397,-8.817396,1397,paying
1398,-6.964079,1398,three
1399,-8.529715,1399,rained
1400,-7.467469,1400,serving
1401,-8.173039,1401,diet
1402,-7.22719,1402,sale
1403,-9.782477,1403,syrup
1404,-8.306571,1404,often
1405,-11.168772,1405,selfies
1406,-5.309411,1406,cows
1407,-8.335558,1407,pasture
1408,-10.070159,1408,rusting
1409,-9.153869,1409,stable
1410,-5.862982,1410,as
1411,-10.2524805,1411,weapon
1412,-9.222861,1412,crates
1413,-7.0578976,1413,license
1414,-6.4325733,1414,collar
1415,-10.763307,1415,smells
1416,-6.7743225,1416,blanket
1417,-7.3186235,1417,feeding
1418,-5.3696795,1418,cow
1419,-8.603822,1419,makeup
1420,-8.770876,1420,heat
1421,-7.2467985,1421,ladies
1422,-7.266799,1422,sweater
1423,-6.994385,1423,guys
1424,-8.427932,1424,yard
1425,-7.949896,1425,tallest
1426,-9.559334,1426,settings
1427,-7.6278124,1427,i
1428,-9.222861,1428,pee
1429,-9.782477,1429,aside
1430,-9.08933,1430,interior
1431,-8.251,1431,bare
1432,-8.494623,1432,statues
1433,-9.222861,1433,jelly
1434,-6.154808,1434,motorcycles
1435,-8.726424,1435,speaker
1436,-7.0744267,1436,married
1437,-8.251,1437,sweatshirt
1438,-7.990718,1438,creature
1439,-8.866186,1439,lock
1440,-6.103017,1440,mountains
1441,-8.077729,1441,holder
1442,-8.124249,1442,famous
1443,-9.222861,1443,creepy
1444,-8.0332775,1444,snack
1445,-6.9791164,1445,lake
1446,-8.529715,1446,cute
1447,-9.464024,1447,perspective
1448,-6.994385,1448,considered
1449,-8.770876,1449,bit
1450,-10.763307,1450,warped
1451,-6.135071,1451,teddy
1452,-10.763307,1452,distinct
1453,-9.296969,1453,separating
1454,-6.857972,1454,tablecloth
1455,-9.664694,1455,injury
1456,-6.5195847,1456,watch
1457,-11.861918,1457,cbs
1458,-11.861918,1458,broadcasts
1459,-7.784381,1459,lower
1460,-9.153869,1460,microwaves
1461,-8.251,1461,date
1462,-7.6134233,1462,normally
1463,-10.475624,1463,bachelor
1464,-8.278399,1464,pad
1465,-6.372981,1465,candles
1466,-6.7320204,1466,fireplace
1467,-6.97157,1467,shining
1468,-10.475624,1468,rode
1469,-9.028706,1469,narrow
1470,-11.168772,1470,quaint
1471,-11.861918,1471,poppies
1472,-6.8851852,1472,wrist
1473,-8.335558,1473,protection
1474,-7.22719,1474,skate
1475,-6.964079,1475,tiles
1476,-7.4551992,1476,sneakers
1477,-7.0336046,1477,rainy
1478,-8.198357,1478,elderly
1479,-8.494623,1479,twins
1480,-10.2524805,1480,hedge
1481,-8.055256,1481,petting
1482,-7.467469,1482,swinging
1483,-8.251,1483,pastries
1484,-7.431102,1484,filled
1485,-8.866186,1485,farmer
1486,-5.872957,1486,items
1487,-9.464024,1487,2015
1488,-8.396183,1488,shave
1489,-9.028706,1489,wake
1490,-8.055256,1490,according
1491,-6.799324,1491,between
1492,-8.770876,1492,salt
1493,-9.028706,1493,flour
1494,-6.3565874,1494,year
1495,-6.857972,1495,asian
1496,-6.625477,1496,them
1497,-9.153869,1497,:
1498,-11.861918,1498,beveled
1499,-8.817396,1499,bamboo
1500,-9.664694,1500,blinders
1501,-7.0578976,1501,passengers
1502,-7.18909,1502,stripe
1503,-7.8916273,1503,single
1504,-6.4912806,1504,reflection
1505,-9.559334,1505,chimney
1506,-8.643043,1506,pipes
1507,-10.2524805,1507,knitting
1508,-7.8545856,1508,advertisement
1509,-7.7187843,1509,hard
1510,-7.1523886,1510,forest
1511,-6.97157,1511,leaning
1512,-7.12572,1512,against
1513,-9.08933,1513,signals
1514,-11.861918,1514,jock
1515,-8.971547,1515,strap
1516,-6.241518,1516,company
1517,-10.475624,1517,ropes
1518,-10.475624,1518,insides
1519,-7.099745,1519,tires
1520,-6.892105,1520,cups
1521,-8.603822,1521,speaking
1522,-8.529715,1522,kicking
1523,-10.763307,1523,largely
1524,-10.763307,1524,leafless
1525,-7.161438,1525,flooring
1526,-8.726424,1526,map
1527,-8.251,1527,ahead
1528,-9.296969,1528,functioning
1529,-8.770876,1529,odd
1530,-8.198357,1530,cattle
1531,-7.6572266,1531,love
1532,-10.070159,1532,barking
1533,-7.4551992,1533,scared
1534,-5.504077,1534,bears
1535,-8.9174795,1535,ovens
1536,-8.365411,1536,turkey
1537,-8.566082,1537,pens
1538,-7.3845816,1538,him
1539,-8.306571,1539,nuts
1540,-8.9174795,1540,nationality
1541,-9.08933,1541,litter
1542,-9.664694,1542,wealthy
1543,-11.861918,1543,valances
1544,-8.643043,1544,religious
1545,-7.467469,1545,symbol
1546,-9.464024,1546,beams
1547,-6.428197,1547,photograph
1548,-6.786745,1548,church
1549,-8.866186,1549,cruise
1550,-7.362109,1550,before
1551,-11.861918,1551,'box
1552,-7.1984797,1552,fit
1553,-8.396183,1553,pancakes
1554,-11.861918,1554,snowmobiling
1555,-11.861918,1555,encouraged
1556,-9.559334,1556,prohibited
1557,-9.08933,1557,spray
1558,-11.861918,1558,enhance
1559,-9.782477,1559,khaki
1560,-7.29757,1560,shelves
1561,-11.861918,1561,hiring
1562,-7.642411,1562,construction
1563,-8.770876,1563,site
1564,-10.763307,1564,permit
1565,-9.664694,1565,pose
1566,-8.529715,1566,trolley
1567,-7.266799,1567,seated
1568,-7.3960104,1568,bar
1569,-7.0098886,1569,van
1570,-11.861918,1570,consisting
1571,-7.571459,1571,pasta
1572,-6.964079,1572,blinds
1573,-9.222861,1573,mid
1574,-7.571459,1574,houses
1575,-11.861918,1575,streamers
1576,-6.9274445,1576,style
1577,-7.34013,1577,art
1578,-10.2524805,1578,bathrobe
1579,-7.949896,1579,cleaned
1580,-8.529715,1580,says
1581,-7.1705713,1581,dangerous
1582,-8.1007185,1582,climate
1583,-8.529715,1583,unusual
1584,-8.335558,1584,goat
1585,-7.571459,1585,paved
1586,-10.2524805,1586,careful
1587,-11.168772,1587,marketing
1588,-11.861918,1588,orthodox
1589,-11.861918,1589,eurojet
1590,-9.153869,1590,contents
1591,-10.070159,1591,cork
1592,-9.296969,1592,removed
1593,-7.518113,1593,holds
1594,-6.3896484,1594,racket
1595,-8.494623,1595,footwear
1596,-8.971547,1596,pedestrian
1597,-9.664694,1597,haul
1598,-7.2175274,1598,equipment
1599,-7.066128,1599,catching
1600,-7.4924707,1600,four
1601,-8.173039,1601,pastry
1602,-8.0332775,1602,clay
1603,-8.365411,1603,grassy
1604,-6.8851852,1604,hill
1605,-11.861918,1605,eggshell
1606,-9.464024,1606,rescue
1607,-7.276951,1607,roses
1608,-7.4551992,1608,riders
1609,-6.103017,1609,its
1610,-7.3732824,1610,captivity
1611,-8.566082,1611,nature
1612,-8.866186,1612,instruments
1613,-9.08933,1613,renovated
1614,-7.990718,1614,dishwasher
1615,-10.475624,1615,mcdonalds
1616,-7.1169863,1616,heads
1617,-7.3080416,1617,fighting
1618,-6.857972,1618,outfit
1619,-7.990718,1619,countryside
1620,-7.479892,1620,represented
1621,-8.1007185,1621,bars
1622,-9.464024,1622,fluffy
1623,-9.916009,1623,warmly
1624,-9.028706,1624,facility
1625,-9.464024,1625,fencing
1626,-11.168772,1626,remember
1627,-11.861918,1627,trolls
1628,-6.986721,1628,were
1629,-7.949896,1629,popular
1630,-10.763307,1630,ipods
1631,-7.29757,1631,cover
1632,-11.168772,1632,journal
1633,-9.377012,1633,vanity
1634,-11.168772,1634,teacup
1635,-7.276951,1635,broken
1636,-9.664694,1636,concentrating
1637,-10.475624,1637,birth
1638,-7.2175274,1638,skateboards
1639,-8.306571,1639,mostly
1640,-7.3960104,1640,fries
1641,-7.3732824,1641,restroom
1642,-7.276951,1642,private
1643,-8.9174795,1643,residence
1644,-8.335558,1644,bib
1645,-10.475624,1645,cancer
1646,-7.949896,1646,substance
1647,-9.464024,1647,contains
1648,-11.861918,1648,merlot
1649,-8.866186,1649,lemons
1650,-6.128577,1650,fruits
1651,-8.173039,1651,contained
1652,-7.1797876,1652,shoe
1653,-9.377012,1653,national
1654,-5.6860514,1654,wii
1655,-11.861918,1655,playoffs
1656,-10.763307,1656,emitting
1657,-7.091234,1657,smoke
1658,-7.329319,1658,end
1659,-8.124249,1659,hose
1660,-8.603822,1660,squatting
1661,-7.930093,1661,foggy
1662,-8.9174795,1662,curious
1663,-8.566082,1663,glowing
1664,-6.674533,1664,clothes
1665,-6.5148115,1665,plastic
1666,-9.782477,1666,stovetop
1667,-8.603822,1667,countertops
1668,-9.916009,1668,cranes
1669,-9.296969,1669,ceremony
1670,-9.559334,1670,controlling
1671,-9.377012,1671,angels
1672,-9.222861,1672,sunflower
1673,-8.460721,1673,seeds
1674,-9.377012,1674,feeder
1675,-8.335558,1675,moon
1676,-8.148347,1676,horizontal
1677,-9.222861,1677,craft
1678,-9.664694,1678,supplies
1679,-9.377012,1679,jug
1680,-9.664694,1680,permanent
1681,-6.994385,1681,breed
1682,-10.2524805,1682,appreciate
1683,-11.861918,1683,dexterity
1684,-9.559334,1684,build
1685,-8.866186,1685,snowman
1686,-6.256117,1686,tile
1687,-7.134531,1687,focus
1688,-9.08933,1688,usable
1689,-8.866186,1689,intended
1690,-8.683865,1690,comforter
1691,-9.377012,1691,antarctica
1692,-7.1984797,1692,we
1693,-11.861918,1693,leaflets
1694,-8.011771,1694,edge
1695,-6.068905,1695,surfer
1696,-6.4637556,1696,types
1697,-7.1984797,1697,already
1698,-9.028706,1698,bulbs
1699,-11.861918,1699,froth
1700,-7.362109,1700,able
1701,-9.296969,1701,fixture
1702,-8.529715,1702,comes
1703,-9.782477,1703,cathedral
1704,-7.9700985,1704,residential
1705,-6.691435,1705,busy
1706,-11.861918,1706,birdbath
1707,-10.2524805,1707,return
1708,-9.464024,1708,forehand
1709,-8.770876,1709,backhand
1710,-7.8188677,1710,swing
1711,-11.861918,1711,draw-bridge
1712,-8.494623,1712,passing
1713,-6.385455,1713,coming
1714,-7.099745,1714,currently
1715,-8.494623,1715,trim
1716,-10.070159,1716,models
1717,-10.763307,1717,lump
1718,-8.971547,1718,nightstand
1719,-6.964079,1719,might
1720,-9.916009,1720,conveyor
1721,-7.518113,1721,star
1722,-9.559334,1722,crackers
1723,-10.2524805,1723,archways
1724,-7.6134233,1724,eye
1725,-9.377012,1725,stepping
